Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,Factory Latitude,Factory Longitude,Distance (km),Lead Time,Profit Margin (%),Sales per Unit,Cost per Unit,Distance Category,High Value Order,Route ID,Shipping Rate ($/km),Estimated Shipping Cost,Delivery Efficiency Score,Factory Order Count,Factory Workload
1223,ORD01223,2025-10-14,2025-10-20,3,CUST6585,USA,Los Angeles,CA,50307,0,3,P575,Wonka Bar - Milk Chocolate,1038.59,153,458.98,579.61,4,32.076176,-81.088371,1399,6,44.19,6.79,3.79,0,1,Wicked Choccy's_West,0.45,629.55,233.17,670,1
1224,ORD01224,2025-04-18,2025-04-22,1,CUST1520,USA,Chicago,IL,16531,0,0,P815,Wonka Bar - Nutty Crunch Surprise,1606.87,261,592.76,1014.11,0,32.881893,-111.768036,1865,4,36.89,6.16,3.89,3,1,Lot's O' Nuts_Central,1.1,2051.5,466.25,996,0
1225,ORD01225,2025-01-15,2025-01-17,0,CUST4174,USA,Houston,TX,95845,2,2,P171,Fun Dip,449.07,119,148.96,300.11,2,48.11914,-96.18115,263,2,33.17,3.77,2.52,2,0,Sugar Shack_South,0.8,210.4,131.5,1676,0
1226,ORD01226,2025-10-11,2025-10-12,1,CUST3512,USA,Houston,TX,53576,0,2,P173,Wonka Bar -Scrumdiddlyumptious,255.53,91,75.41,180.12,0,32.881893,-111.768036,331,1,29.51,2.81,1.98,2,0,Lot's O' Nuts_South,1.1,364.1,331.0,996,0
1227,ORD01227,2025-03-12,2025-03-14,0,CUST2718,USA,Houston,TX,28368,2,2,P822,Laffy Taffy,837.49,155,301.63,535.86,2,48.11914,-96.18115,187,2,36.02,5.4,3.46,2,1,Sugar Shack_South,0.8,149.6,93.5,1676,0
1228,ORD01228,2025-09-12,2025-09-18,3,CUST5266,USA,Houston,TX,98380,0,2,P914,Wonka Bar -Scrumdiddlyumptious,61.34,12,21.5,39.84,0,32.881893,-111.768036,1057,6,35.05,5.11,3.32,0,0,Lot's O' Nuts_South,0.45,475.65,176.17,996,0
1229,ORD01229,2025-06-04,2025-06-08,1,CUST7558,USA,Houston,TX,16350,2,2,P901,Laffy Taffy,39.4,12,14.75,24.65,2,48.11914,-96.18115,1910,4,37.44,3.28,2.05,3,0,Sugar Shack_South,1.1,2101.0,477.5,1676,0
1230,ORD01230,2025-12-15,2025-12-20,3,CUST9707,USA,Houston,TX,31164,0,2,P432,Wonka Bar - Fudge Mallows,242.65,46,97.1,145.55,0,32.881893,-111.768036,587,5,40.02,5.28,3.16,1,0,Lot's O' Nuts_South,0.45,264.15,117.4,996,0
1231,ORD01231,2025-07-20,2025-07-28,3,CUST6031,USA,New York,NY,45243,0,1,P937,Wonka Bar - Milk Chocolate,922.22,159,289.94,632.28,4,32.076176,-81.088371,2399,8,31.44,5.8,3.98,3,1,Wicked Choccy's_East,0.45,1079.55,299.88,670,1
1232,ORD01232,2025-04-12,2025-04-15,2,CUST4345,USA,Los Angeles,CA,95394,1,3,P107,Kazookles,551.29,249,137.46,413.83,3,35.1175,-89.971107,140,3,24.93,2.21,1.66,2,0,The Other Factory_West,0.6,84.0,46.67,681,1
1233,ORD01233,2025-02-01,2025-02-03,0,CUST6656,USA,New York,NY,20335,2,1,P817,Nerds,46.49,22,11.38,35.11,2,48.11914,-96.18115,400,2,24.48,2.11,1.6,2,0,Sugar Shack_East,0.8,320.0,200.0,1676,0
1234,ORD01234,2025-03-18,2025-03-20,0,CUST1628,USA,New York,NY,33394,0,1,P328,Wonka Bar - Milk Chocolate,488.61,168,188.35,300.26,4,32.076176,-81.088371,259,2,38.55,2.91,1.79,2,0,Wicked Choccy's_East,0.8,207.2,129.5,670,1
1235,ORD01235,2025-09-08,2025-09-10,0,CUST2919,USA,Los Angeles,CA,64914,1,3,P285,Fizzy Lifting Drinks,658.52,176,173.71,484.81,2,48.11914,-96.18115,298,2,26.38,3.74,2.75,2,1,Sugar Shack_West,0.8,238.4,149.0,1676,0
1236,ORD01236,2025-05-26,2025-05-28,0,CUST8926,USA,Houston,TX,77545,1,2,P561,Lickable Wallpaper,1481.88,269,407.95,1073.93,1,41.446333,-90.565487,283,2,27.53,5.51,3.99,2,1,Secret Factory_South,0.8,226.4,141.5,977,2
1237,ORD01237,2025-06-30,2025-07-07,2,CUST4993,USA,Los Angeles,CA,22545,2,3,P816,Fun Dip,582.43,244,136.38,446.05,2,48.11914,-96.18115,2158,7,23.42,2.39,1.83,3,0,Sugar Shack_West,0.6,1294.8,308.29,1676,0
1238,ORD01238,2025-09-24,2025-09-28,1,CUST7887,USA,Los Angeles,CA,78459,2,3,P515,SweeTARTS,350.72,98,148.52,202.2,2,48.11914,-96.18115,1960,4,42.35,3.58,2.06,3,0,Sugar Shack_West,1.1,2156.0,490.0,1676,0
1239,ORD01239,2025-10-22,2025-10-26,1,CUST8830,USA,New York,NY,17949,0,1,P413,Wonka Bar -Scrumdiddlyumptious,944.72,279,229.83,714.89,0,32.881893,-111.768036,1836,4,24.33,3.39,2.56,3,1,Lot's O' Nuts_East,1.1,2019.6,459.0,996,0
1240,ORD01240,2025-04-26,2025-05-02,2,CUST3777,USA,Los Angeles,CA,22153,1,3,P821,Kazookles,528.94,165,230.74,298.2,3,35.1175,-89.971107,1530,6,43.62,3.21,1.81,3,0,The Other Factory_West,0.6,918.0,255.0,681,1
1241,ORD01241,2025-01-08,2025-01-15,2,CUST3794,USA,Houston,TX,69002,0,2,P156,Wonka Bar - Nutty Crunch Surprise,957.6,178,341.59,616.01,0,32.881893,-111.768036,2153,7,35.67,5.38,3.46,3,1,Lot's O' Nuts_South,0.6,1291.8,307.57,996,0
1242,ORD01242,2025-03-25,2025-03-29,0,CUST5129,USA,New York,NY,42489,0,1,P123,Wonka Bar -Scrumdiddlyumptious,1267.61,214,493.88,773.73,0,32.881893,-111.768036,1138,4,38.96,5.92,3.62,0,1,Lot's O' Nuts_East,0.8,910.4,284.5,996,0
1243,ORD01243,2025-07-27,2025-07-31,2,CUST3233,USA,Los Angeles,CA,74364,0,3,P286,Wonka Bar - Triple Dazzle Caramel,373.8,178,64.44,309.36,4,32.076176,-81.088371,600,4,17.24,2.1,1.74,1,0,Wicked Choccy's_West,0.6,360.0,150.0,670,1
1244,ORD01244,2025-04-17,2025-04-21,0,CUST6336,USA,Los Angeles,CA,80118,0,3,P359,Wonka Bar - Nutty Crunch Surprise,511.73,114,136.49,375.24,0,32.881893,-111.768036,1103,4,26.67,4.49,3.29,0,0,Lot's O' Nuts_West,0.8,882.4,275.75,996,0
1245,ORD01245,2025-03-09,2025-03-16,2,CUST8320,USA,Los Angeles,CA,58287,0,3,P268,Wonka Bar - Triple Dazzle Caramel,409.5,102,125.09,284.41,4,32.076176,-81.088371,2019,7,30.55,4.01,2.79,3,0,Wicked Choccy's_West,0.6,1211.4,288.43,670,1
1246,ORD01246,2025-09-20,2025-09-28,3,CUST9728,USA,New York,NY,70040,2,1,P541,Fun Dip,226.32,65,96.88,129.44,2,48.11914,-96.18115,2402,8,42.81,3.48,1.99,3,0,Sugar Shack_East,0.45,1080.9,300.25,1676,0
1247,ORD01247,2025-07-27,2025-08-01,1,CUST1062,USA,Houston,TX,45624,0,2,P108,Wonka Bar - Triple Dazzle Caramel,1055.82,236,227.47,828.35,4,32.076176,-81.088371,2387,5,21.54,4.47,3.51,3,1,Wicked Choccy's_South,1.1,2625.7,477.4,670,1
1248,ORD01248,2025-07-22,2025-07-24,0,CUST3539,USA,Chicago,IL,10305,0,0,P975,Wonka Bar - Milk Chocolate,903.64,209,377.26,526.38,4,32.076176,-81.088371,227,2,41.75,4.32,2.52,2,1,Wicked Choccy's_Central,0.8,181.6,113.5,670,1
1249,ORD01249,2025-03-10,2025-03-13,1,CUST5003,USA,Chicago,IL,96683,2,0,P137,Everlasting Gobstopper,685.79,277,209.3,476.49,1,41.446333,-90.565487,1153,3,30.52,2.48,1.72,0,1,Secret Factory_Central,1.1,1268.3,384.33,977,2
1250,ORD01250,2025-02-13,2025-02-16,1,CUST4318,USA,Los Angeles,CA,28723,2,3,P270,Laffy Taffy,814.29,232,322.69,491.6,2,48.11914,-96.18115,1421,3,39.63,3.51,2.12,0,1,Sugar Shack_West,1.1,1563.1,473.67,1676,0
1251,ORD01251,2025-07-31,2025-08-04,0,CUST1578,USA,Houston,TX,54820,0,2,P425,Wonka Bar - Milk Chocolate,1083.52,223,441.5,642.02,4,32.076176,-81.088371,1339,4,40.75,4.86,2.88,0,1,Wicked Choccy's_South,0.8,1071.2,334.75,670,1
1252,ORD01252,2025-09-04,2025-09-11,3,CUST8860,USA,New York,NY,74737,2,1,P712,Fun Dip,1295.91,234,562.76,733.15,2,48.11914,-96.18115,1908,7,43.43,5.54,3.13,3,1,Sugar Shack_East,0.45,858.6,272.57,1676,0
1253,ORD01253,2025-05-25,2025-05-29,0,CUST5123,USA,New York,NY,71338,0,1,P901,Wonka Bar - Nutty Crunch Surprise,325.96,77,123.39,202.57,0,32.881893,-111.768036,1458,4,37.85,4.23,2.63,0,0,Lot's O' Nuts_East,0.8,1166.4,364.5,996,0
1254,ORD01254,2025-02-08,2025-02-16,3,CUST7808,USA,Houston,TX,55083,0,2,P926,Wonka Bar -Scrumdiddlyumptious,1290.58,259,363.98,926.6,0,32.881893,-111.768036,2204,8,28.2,4.98,3.58,3,1,Lot's O' Nuts_South,0.45,991.8,275.5,996,0
1255,ORD01255,2025-08-31,2025-09-01,1,CUST1833,USA,Chicago,IL,84177,0,0,P489,Wonka Bar - Triple Dazzle Caramel,122.19,54,21.17,101.02,4,32.076176,-81.088371,392,1,17.33,2.26,1.87,2,0,Wicked Choccy's_Central,1.1,431.2,392.0,670,1
1256,ORD01256,2025-10-06,2025-10-11,3,CUST6585,USA,Chicago,IL,99614,0,0,P496,Wonka Bar - Fudge Mallows,1048.5,174,361.15,687.35,0,32.881893,-111.768036,660,5,34.44,6.03,3.95,1,1,Lot's O' Nuts_Central,0.45,297.0,132.0,996,0
1257,ORD01257,2025-09-29,2025-10-04,3,CUST6916,USA,New York,NY,42552,1,1,P355,Lickable Wallpaper,467.88,162,142.27,325.61,1,41.446333,-90.565487,704,5,30.41,2.89,2.01,1,0,Secret Factory_East,0.45,316.8,140.8,977,2
1258,ORD01258,2025-12-21,2025-12-25,2,CUST4900,USA,Houston,TX,81380,1,2,P246,Kazookles,1419.07,281,345.62,1073.45,3,35.1175,-89.971107,847,4,24.36,5.05,3.82,1,1,The Other Factory_South,0.6,508.2,211.75,681,1
1259,ORD01259,2025-08-02,2025-08-07,2,CUST4929,USA,Houston,TX,72758,2,2,P372,Everlasting Gobstopper,93.69,28,35.05,58.64,1,41.446333,-90.565487,1023,5,37.41,3.35,2.09,0,0,Secret Factory_South,0.6,613.8,204.6,977,2
1260,ORD01260,2025-06-28,2025-07-02,2,CUST4479,USA,Chicago,IL,98347,2,0,P363,SweeTARTS,123.22,36,40.24,82.98,2,48.11914,-96.18115,793,4,32.66,3.42,2.31,1,0,Sugar Shack_Central,0.6,475.8,198.25,1676,0
1261,ORD01261,2025-11-11,2025-11-13,1,CUST6258,USA,Los Angeles,CA,78735,0,3,P155,Wonka Bar - Nutty Crunch Surprise,884.82,166,304.94,579.88,0,32.881893,-111.768036,916,2,34.46,5.33,3.49,1,1,Lot's O' Nuts_West,1.1,1007.6,458.0,996,0
1262,ORD01262,2025-09-25,2025-09-29,2,CUST3714,USA,Houston,TX,36171,2,2,P193,Laffy Taffy,421.23,116,127.43,293.8,2,48.11914,-96.18115,686,4,30.25,3.63,2.53,1,0,Sugar Shack_South,0.6,411.6,171.5,1676,0
1263,ORD01263,2025-05-20,2025-05-25,1,CUST3621,USA,Chicago,IL,57477,2,0,P476,Fun Dip,749.65,239,199.29,550.36,2,48.11914,-96.18115,2493,5,26.58,3.14,2.3,3,1,Sugar Shack_Central,1.1,2742.3,498.6,1676,0
1264,ORD01264,2025-04-12,2025-04-14,0,CUST4827,USA,Los Angeles,CA,15547,2,3,P964,Hair Toffee,412.73,102,107.09,305.64,3,35.1175,-89.971107,442,2,25.95,4.05,3.0,2,0,The Other Factory_West,0.8,353.6,221.0,681,1
1265,ORD01265,2025-03-29,2025-04-03,2,CUST8630,USA,Houston,TX,45668,2,2,P534,Nerds,348.25,131,140.64,207.61,2,48.11914,-96.18115,1025,5,40.38,2.66,1.58,0,0,Sugar Shack_South,0.6,615.0,205.0,1676,0
1266,ORD01266,2025-12-20,2025-12-24,0,CUST9797,USA,Chicago,IL,81148,0,0,P727,Wonka Bar - Fudge Mallows,111.04,34,27.19,83.85,0,32.881893,-111.768036,1017,4,24.49,3.27,2.47,0,0,Lot's O' Nuts_Central,0.8,813.6,254.25,996,0
1267,ORD01267,2025-05-21,2025-05-27,2,CUST6773,USA,Houston,TX,73176,1,2,P550,Kazookles,407.72,101,105.06,302.66,3,35.1175,-89.971107,1761,6,25.77,4.04,3.0,3,0,The Other Factory_South,0.6,1056.6,293.5,681,1
1268,ORD01268,2025-07-05,2025-07-10,1,CUST3902,USA,Houston,TX,90366,1,2,P570,Wonka Gum,656.55,128,226.58,429.97,1,41.446333,-90.565487,2326,5,34.51,5.13,3.36,3,1,Secret Factory_South,1.1,2558.6,465.2,977,2
1269,ORD01269,2025-10-20,2025-10-25,2,CUST8253,USA,Houston,TX,60056,1,2,P808,Wonka Gum,1132.88,193,460.38,672.5,1,41.446333,-90.565487,1017,5,40.64,5.87,3.48,0,1,Secret Factory_South,0.6,610.2,203.4,977,2
1270,ORD01270,2025-07-08,2025-07-11,1,CUST7354,USA,Chicago,IL,71197,2,0,P485,Nerds,1772.69,292,674.74,1097.95,2,48.11914,-96.18115,1128,3,38.06,6.07,3.76,0,1,Sugar Shack_Central,1.1,1240.8,376.0,1676,0
1271,ORD01271,2025-01-04,2025-01-10,0,CUST5254,USA,Houston,TX,55081,0,2,P324,Wonka Bar - Triple Dazzle Caramel,325.46,143,72.18,253.28,4,32.076176,-81.088371,2320,6,22.18,2.28,1.77,3,0,Wicked Choccy's_South,0.8,1856.0,386.67,670,1
1272,ORD01272,2025-08-09,2025-08-10,1,CUST4807,USA,Chicago,IL,99185,0,0,P490,Wonka Bar - Fudge Mallows,726.5,237,210.56,515.94,0,32.881893,-111.768036,398,1,28.98,3.07,2.18,2,1,Lot's O' Nuts_Central,1.1,437.8,398.0,996,0
1273,ORD01273,2025-12-10,2025-12-14,0,CUST3522,USA,Houston,TX,43974,2,2,P399,SweeTARTS,89.64,14,38.43,51.21,2,48.11914,-96.18115,1245,4,42.87,6.4,3.66,0,0,Sugar Shack_South,0.8,996.0,311.25,1676,0
1274,ORD01274,2025-07-17,2025-07-20,2,CUST7167,USA,Houston,TX,28824,0,2,P386,Wonka Bar - Fudge Mallows,996.44,260,222.4,774.04,0,32.881893,-111.768036,160,3,22.32,3.83,2.98,2,1,Lot's O' Nuts_South,0.6,96.0,53.33,996,0
1275,ORD01275,2025-06-14,2025-06-19,0,CUST5210,USA,Houston,TX,95699,0,2,P401,Wonka Bar - Nutty Crunch Surprise,400.94,163,114.71,286.23,0,32.881893,-111.768036,1650,5,28.61,2.46,1.76,3,0,Lot's O' Nuts_South,0.8,1320.0,330.0,996,0
1276,ORD01276,2025-01-13,2025-01-17,3,CUST5567,USA,Houston,TX,47733,1,2,P798,Kazookles,620.47,104,221.34,399.13,3,35.1175,-89.971107,238,4,35.67,5.97,3.84,2,1,The Other Factory_South,0.45,107.1,59.5,681,1
1277,ORD01277,2025-12-18,2025-12-23,1,CUST3862,USA,Chicago,IL,91893,2,0,P925,SweeTARTS,1698.21,286,644.84,1053.37,2,48.11914,-96.18115,2419,5,37.97,5.94,3.68,3,1,Sugar Shack_Central,1.1,2660.9,483.8,1676,0
1278,ORD01278,2025-03-02,2025-03-07,3,CUST5825,USA,Houston,TX,13079,0,2,P416,Wonka Bar - Triple Dazzle Caramel,1193.98,287,518.45,675.53,4,32.076176,-81.088371,957,5,43.42,4.16,2.35,1,1,Wicked Choccy's_South,0.45,430.65,191.4,670,1
1279,ORD01279,2025-04-12,2025-04-19,3,CUST6484,USA,Houston,TX,54229,2,2,P347,Hair Toffee,166.89,43,46.21,120.68,3,35.1175,-89.971107,1544,7,27.69,3.88,2.81,3,0,The Other Factory_South,0.45,694.8,220.57,681,1
1280,ORD01280,2025-03-27,2025-03-31,1,CUST1496,USA,Chicago,IL,88840,1,0,P669,Wonka Gum,508.51,183,103.03,405.48,1,41.446333,-90.565487,1624,4,20.26,2.78,2.22,3,0,Secret Factory_Central,1.1,1786.4,406.0,977,2
1281,ORD01281,2025-03-31,2025-04-04,2,CUST5070,USA,Chicago,IL,81856,0,0,P969,Wonka Bar - Fudge Mallows,267.93,43,115.86,152.07,0,32.881893,-111.768036,731,4,43.24,6.23,3.54,1,0,Lot's O' Nuts_Central,0.6,438.6,182.75,996,0
1282,ORD01282,2025-04-12,2025-04-16,2,CUST8837,USA,Los Angeles,CA,19055,0,3,P664,Wonka Bar - Nutty Crunch Surprise,232.88,50,52.11,180.77,0,32.881893,-111.768036,831,4,22.38,4.66,3.62,1,0,Lot's O' Nuts_West,0.6,498.6,207.75,996,0
1283,ORD01283,2025-09-21,2025-09-27,2,CUST7251,USA,Chicago,IL,81107,0,0,P402,Wonka Bar -Scrumdiddlyumptious,261.91,86,60.44,201.47,0,32.881893,-111.768036,1886,6,23.08,3.05,2.34,3,0,Lot's O' Nuts_Central,0.6,1131.6,314.33,996,0
1284,ORD01284,2025-02-06,2025-02-11,0,CUST6424,USA,New York,NY,68743,1,1,P765,Wonka Gum,917.19,245,211.21,705.98,1,41.446333,-90.565487,1553,5,23.03,3.74,2.88,3,1,Secret Factory_East,0.8,1242.4,310.6,977,2
1285,ORD01285,2025-02-19,2025-02-21,0,CUST6745,USA,Houston,TX,87857,1,2,P271,Wonka Gum,741.84,186,134.5,607.34,1,41.446333,-90.565487,465,2,18.13,3.99,3.27,2,1,Secret Factory_South,0.8,372.0,232.5,977,2
1286,ORD01286,2025-04-15,2025-04-23,3,CUST1420,USA,Houston,TX,85615,2,2,P538,Fun Dip,858.79,173,380.1,478.69,2,48.11914,-96.18115,2151,8,44.26,4.96,2.77,3,1,Sugar Shack_South,0.45,967.95,268.88,1676,0
1287,ORD01287,2025-02-21,2025-02-24,0,CUST6458,USA,Houston,TX,35205,0,2,P281,Wonka Bar - Milk Chocolate,774.64,250,187.04,587.6,4,32.076176,-81.088371,782,3,24.15,3.1,2.35,1,1,Wicked Choccy's_South,0.8,625.6,260.67,670,1
1288,ORD01288,2025-03-09,2025-03-14,3,CUST7804,USA,Houston,TX,72657,2,2,P773,Fun Dip,171.18,67,50.39,120.79,2,48.11914,-96.18115,584,5,29.44,2.55,1.8,1,0,Sugar Shack_South,0.45,262.8,116.8,1676,0
1289,ORD01289,2025-05-10,2025-05-17,2,CUST5054,USA,Chicago,IL,10671,0,0,P496,Wonka Bar - Milk Chocolate,1353.25,220,551.28,801.97,4,32.076176,-81.088371,2469,7,40.74,6.15,3.65,3,1,Wicked Choccy's_Central,0.6,1481.4,352.71,670,1
1290,ORD01290,2025-01-01,2025-01-08,3,CUST7620,USA,Los Angeles,CA,60025,0,3,P647,Wonka Bar - Triple Dazzle Caramel,1199.74,220,461.39,738.35,4,32.076176,-81.088371,1906,7,38.46,5.45,3.36,3,1,Wicked Choccy's_West,0.45,857.7,272.29,670,1
1291,ORD01291,2025-08-02,2025-08-05,1,CUST7625,USA,Chicago,IL,47775,0,0,P965,Wonka Bar -Scrumdiddlyumptious,138.86,31,59.01,79.85,0,32.881893,-111.768036,1303,3,42.5,4.48,2.58,0,0,Lot's O' Nuts_Central,1.1,1433.3,434.33,996,0
1292,ORD01292,2025-09-12,2025-09-16,2,CUST8535,USA,Los Angeles,CA,11874,2,3,P316,Nerds,1132.89,256,388.56,744.33,2,48.11914,-96.18115,657,4,34.3,4.43,2.91,1,1,Sugar Shack_West,0.6,394.2,164.25,1676,0
1293,ORD01293,2025-12-02,2025-12-07,1,CUST2502,USA,Houston,TX,55576,0,2,P999,Wonka Bar -Scrumdiddlyumptious,447.42,165,183.39,264.03,0,32.881893,-111.768036,2041,5,40.99,2.71,1.6,3,0,Lot's O' Nuts_South,1.1,2245.1,408.2,996,0
1294,ORD01294,2025-04-10,2025-04-15,2,CUST9155,USA,Houston,TX,58264,0,2,P752,Wonka Bar - Fudge Mallows,767.36,282,152.1,615.26,0,32.881893,-111.768036,1001,5,19.82,2.72,2.18,0,1,Lot's O' Nuts_South,0.6,600.6,200.2,996,0
1295,ORD01295,2025-11-14,2025-11-19,2,CUST1799,USA,Chicago,IL,37884,1,0,P465,Kazookles,1254.29,248,413.67,840.62,3,35.1175,-89.971107,1018,5,32.98,5.06,3.39,0,1,The Other Factory_Central,0.6,610.8,203.6,681,1
1296,ORD01296,2025-01-08,2025-01-09,1,CUST8383,USA,Houston,TX,65938,2,2,P714,Everlasting Gobstopper,75.11,28,26.69,48.42,1,41.446333,-90.565487,293,1,35.53,2.68,1.73,2,0,Secret Factory_South,1.1,322.3,293.0,977,2
1297,ORD01297,2025-08-26,2025-09-01,0,CUST7375,USA,Los Angeles,CA,85156,0,3,P969,Wonka Bar - Fudge Mallows,240.17,73,85.6,154.57,0,32.881893,-111.768036,2146,6,35.64,3.29,2.12,3,0,Lot's O' Nuts_West,0.8,1716.8,357.67,996,0
1298,ORD01298,2025-04-22,2025-04-27,3,CUST5035,USA,Los Angeles,CA,52253,1,3,P699,Fizzy Lifting Drinks,1659.41,247,688.13,971.28,2,48.11914,-96.18115,782,5,41.47,6.72,3.93,1,1,Sugar Shack_West,0.45,351.9,156.4,1676,0
1299,ORD01299,2025-09-12,2025-09-18,0,CUST6732,USA,Houston,TX,99627,2,2,P600,Nerds,858.65,171,264.79,593.86,2,48.11914,-96.18115,2486,6,30.84,5.02,3.47,3,1,Sugar Shack_South,0.8,1988.8,414.33,1676,0
1300,ORD01300,2025-11-02,2025-11-07,1,CUST1280,USA,Los Angeles,CA,57667,0,3,P570,Wonka Bar -Scrumdiddlyumptious,258.16,69,111.85,146.31,0,32.881893,-111.768036,2182,5,43.33,3.74,2.12,3,0,Lot's O' Nuts_West,1.1,2400.2,436.4,996,0
1301,ORD01301,2025-08-06,2025-08-11,3,CUST5254,USA,New York,NY,85227,2,1,P516,Laffy Taffy,269.67,74,58.18,211.49,2,48.11914,-96.18115,508,5,21.57,3.64,2.86,1,0,Sugar Shack_East,0.45,228.6,101.6,1676,0
1302,ORD01302,2025-03-20,2025-03-26,0,CUST4297,USA,New York,NY,39365,1,1,P607,Fizzy Lifting Drinks,610.32,216,110.39,499.93,2,48.11914,-96.18115,2152,6,18.09,2.83,2.31,3,1,Sugar Shack_East,0.8,1721.6,358.67,1676,0
1303,ORD01303,2025-02-10,2025-02-13,0,CUST6151,USA,Chicago,IL,43261,2,0,P311,Hair Toffee,698.42,115,262.94,435.48,3,35.1175,-89.971107,680,3,37.65,6.07,3.79,1,1,The Other Factory_Central,0.8,544.0,226.67,681,1
1304,ORD01304,2025-07-14,2025-07-19,0,CUST6579,USA,Houston,TX,97636,2,2,P863,Laffy Taffy,995.1,212,254.74,740.36,2,48.11914,-96.18115,1589,5,25.6,4.69,3.49,3,1,Sugar Shack_South,0.8,1271.2,317.8,1676,0
1305,ORD01305,2025-07-22,2025-07-23,1,CUST4445,USA,Houston,TX,85980,0,2,P905,Wonka Bar - Triple Dazzle Caramel,778.12,171,140.86,637.26,4,32.076176,-81.088371,258,1,18.1,4.55,3.73,2,1,Wicked Choccy's_South,1.1,283.8,258.0,670,1
1306,ORD01306,2025-04-05,2025-04-10,2,CUST7712,USA,Chicago,IL,48426,2,0,P891,Nerds,348.04,98,120.44,227.6,2,48.11914,-96.18115,1002,5,34.61,3.55,2.32,0,0,Sugar Shack_Central,0.6,601.2,200.4,1676,0
1307,ORD01307,2025-08-22,2025-08-26,3,CUST4474,USA,Los Angeles,CA,77248,0,3,P671,Wonka Bar - Fudge Mallows,388.08,97,102.63,285.45,0,32.881893,-111.768036,118,4,26.45,4.0,2.94,2,0,Lot's O' Nuts_West,0.45,53.1,29.5,996,0
1308,ORD01308,2025-08-27,2025-08-31,2,CUST4050,USA,Los Angeles,CA,11644,2,3,P492,SweeTARTS,171.83,46,51.34,120.49,2,48.11914,-96.18115,724,4,29.88,3.74,2.62,1,0,Sugar Shack_West,0.6,434.4,181.0,1676,0
1309,ORD01309,2025-09-27,2025-10-02,2,CUST6672,USA,Houston,TX,14510,0,2,P630,Wonka Bar - Fudge Mallows,642.32,112,211.11,431.21,0,32.881893,-111.768036,1412,5,32.87,5.74,3.85,0,1,Lot's O' Nuts_South,0.6,847.2,282.4,996,0
1310,ORD01310,2025-05-01,2025-05-06,3,CUST2027,USA,Los Angeles,CA,95037,2,3,P150,Hair Toffee,1760.17,252,774.05,986.12,3,35.1175,-89.971107,574,5,43.98,6.98,3.91,1,1,The Other Factory_West,0.45,258.3,114.8,681,1
1311,ORD01311,2025-08-08,2025-08-14,0,CUST7502,USA,Chicago,IL,62515,1,0,P641,Kazookles,465.43,127,108.27,357.16,3,35.1175,-89.971107,2381,6,23.26,3.66,2.81,3,0,The Other Factory_Central,0.8,1904.8,396.83,681,1
1312,ORD01312,2025-05-12,2025-05-17,1,CUST4419,USA,Houston,TX,85535,2,2,P819,SweeTARTS,51.7,11,9.84,41.86,2,48.11914,-96.18115,2063,5,19.03,4.7,3.81,3,0,Sugar Shack_South,1.1,2269.3,412.6,1676,0
1313,ORD01313,2025-12-27,2025-12-30,0,CUST2915,USA,Chicago,IL,88178,0,0,P720,Wonka Bar - Triple Dazzle Caramel,166.86,47,47.14,119.72,4,32.076176,-81.088371,558,3,28.25,3.55,2.55,1,0,Wicked Choccy's_Central,0.8,446.4,186.0,670,1
1314,ORD01314,2025-03-03,2025-03-05,1,CUST8050,USA,Los Angeles,CA,17122,0,3,P746,Wonka Bar -Scrumdiddlyumptious,438.57,114,122.93,315.64,0,32.881893,-111.768036,724,2,28.03,3.85,2.77,1,0,Lot's O' Nuts_West,1.1,796.4,362.0,996,0
1315,ORD01315,2025-07-27,2025-08-02,0,CUST4607,USA,Los Angeles,CA,93996,1,3,P785,Kazookles,60.09,16,22.29,37.8,3,35.1175,-89.971107,2403,6,37.09,3.76,2.36,3,0,The Other Factory_West,0.8,1922.4,400.5,681,1
1316,ORD01316,2025-10-13,2025-10-16,0,CUST4625,USA,Houston,TX,67384,2,2,P441,Everlasting Gobstopper,831.61,227,364.88,466.73,1,41.446333,-90.565487,539,3,43.88,3.66,2.06,1,1,Secret Factory_South,0.8,431.2,179.67,977,2
1317,ORD01317,2025-05-31,2025-06-04,0,CUST9605,USA,Houston,TX,74692,0,2,P233,Wonka Bar - Triple Dazzle Caramel,126.59,61,26.39,100.2,4,32.076176,-81.088371,1420,4,20.85,2.08,1.64,0,0,Wicked Choccy's_South,0.8,1136.0,355.0,670,1
1318,ORD01318,2025-12-11,2025-12-14,0,CUST5238,USA,Los Angeles,CA,44124,2,3,P949,Fun Dip,690.75,237,294.04,396.71,2,48.11914,-96.18115,606,3,42.57,2.91,1.67,1,1,Sugar Shack_West,0.8,484.8,202.0,1676,0
1319,ORD01319,2025-09-05,2025-09-09,3,CUST2498,USA,Houston,TX,40495,0,2,P542,Wonka Bar - Nutty Crunch Surprise,333.94,69,138.06,195.88,0,32.881893,-111.768036,216,4,41.34,4.84,2.84,2,0,Lot's O' Nuts_South,0.45,97.2,54.0,996,0
